id,name,exchange_type,centralized,year_established,country,description,url,image,has_trading_incentive,trust_score,trust_score_rank,trade_volume_24h_btc,networks
native,Native,CEX,True,2023,Singapore,Native is an on-chain platform to build token liquidity that is openly accessible and cost effective.,https://native.org,https://coin-images.coingecko.com/markets/images/21998/small/image.png?1752111160,False,6,110,1495.0947795279935,
coincheck,Coincheck,CEX,True,2014,Japan,,https://coincheck.com/,https://coin-images.coingecko.com/markets/images/18/small/Coincheck.jpg?1706864255,,5,112,838.0625555004517,
fusion-amm,DefiTuna,CEX,True,2025,Panama,Fusion AMM - Onchain limit orders meet concentrated liquidity. Built by DefiTuna.,https://defituna.com/trade?pool=AXB9KoFBT4ZxJgc4bHMYDgSkxjox6JuL3bbLBeL8LdSJ,https://coin-images.coingecko.com/markets/images/22042/small/defituna.jpg?1755858361,False,6,114,736.9517903726704,
exmo,EXMO,CEX,True,2014,Poland,"EXMO is a European exchange that supports both crypto-to-crypto and crypto-to-fiat transactions with competitive trading fees. The platform complies with KYC and AML regulations and serves over 2 million users across Europe, Asia, and beyond. EXMO offers a variety of features, including spot trading, the Earn Program for passive income, ready-made Crypto Bundles, and tiered Premium packages that provide fixed Maker and Taker fee discounts from 15% to 100%. The exchange provides a user-friendly experience through its web interface and mobile apps for Android and iOS. API access is also available for advanced trading operations",https://exmo.com/,https://coin-images.coingecko.com/markets/images/59/small/tt_ava.jpg?1706864278,False,6,116,726.7352995890922,
squadswap-v3-bsc,SquadSwap WOW (BSC),CEX,True,,,,https://squadswap.com/swap,https://coin-images.coingecko.com/markets/images/11937/small/squadswap.jpeg?1745392482,False,6,120,601.7853190634617,
bitstorage,BitStorage,CEX,True,2018,Seychelles,,https://bitstorage.finance,https://coin-images.coingecko.com/markets/images/394/small/Group_3575807.png?1706864409,False,6,121,596.396181339794,
bybit-eu,Bybit EU,CEX,True,2025,Austria,"Bybit EU is the European arm of Bybit, one of the world’s largest digital asset platforms with over 70 million registered users across 160+ countries. Purpose-built for Europe, Bybit EU provides a fully regulated and compliant platform offering Spot trading in EUR and USDC pairs, with seamless fiat on- and off-ramps through SEPA and other localized payment methods. The platform combines Bybit’s global infrastructure and deep liquidity with a MiCA-ready framework, ensuring transparency, user protection, and robust security standards. With a proven track record in global markets, high-profile partnerships such as Oracle Red Bull Racing in Formula 1, and independently verified Proof of Reserves, Bybit EU delivers a trusted, user-friendly gateway for European traders to access the digital asset economy.",https://www.bybit.eu/,https://coin-images.coingecko.com/markets/images/22125/small/Bybit_EU_logo.png?1759847140,False,6,122,593.5764997061156,
gmo_japan,GMO Japan,CEX,True,2017,Japan,,https://coin.z.com/jp/,https://coin-images.coingecko.com/markets/images/430/small/gmo_z_com.png?1706864428,False,6,125,550.5841995408342,
thena-v3,THENA V3,CEX,True,2023,Cyprus,THENA is a trading hub and liquidity layer built on BNB Chain and opBNB,https://thena.fi/,https://coin-images.coingecko.com/markets/images/21988/small/THENA2.png?1751441914,False,6,131,344.90062769283713,
native-bsc,Native (BSC),CEX,True,2023,Singapore,Native is an on-chain platform to build token liquidity that is openly accessible and cost effective.,https://native.org,https://coin-images.coingecko.com/markets/images/22029/small/image_%281%29.png?1754637827,False,6,133,309.29552006478093,
apex_pro,ApeX Pro,CEX,True,2022,Singapore,"Apex Pro is a decentralized cryptocurrency exchange established in 2022. ApeX Protocol's newest product offering, ApeX Pro is a permissionless and non-custodial DEX, powered by StarkWare's Layer 2 scalability engine StarkEx. It operates on an orderbook model and delivers cross-margined perpetual contracts to its community under a new framework. It is primed to deliver limitless access to the perpetual swaps market, as it remains committed to the promises of not just speed and efficiency, but also security with transparency on traders' preferred derivatives trading assets. ApeX Protocol is a multichain decentralized derivatives protocol, designed to address flaws in existing decentralized exchanges (DEXs) such as high gas fees and poor order execution, and is dedicated to realizing the Web 3.0 vision — shaping a free and open ecosystem for all users to grow their wealth in a safe and trusted environment. The protocol is incubated and supported by Davion Labs (a crypto impact incubator founded by Bybit) and backed by prominent global investors such as Dragonfly Capital, Jump Trading, Kronos, M77 Ventures, Mirana Ventures, Tiger Global, Cobo, and CyberX.",https://apex.exchange/,https://coin-images.coingecko.com/markets/images/1010/small/apex_pro.png?1706864996,False,,,1988.6510324989517,
one_dex,1DEX,CEX,True,2025,Singapore,"1DEX is a high-performance decentralized central limit order book (CLOB) built on Vaulta. It offers a secure, efficient, and user-centric trading environment with fast execution and low fees. By bridging the gap between decentralized and centralized exchanges, 1DEX meets the growing demand for DeFi services. Its fully on-chain order book gives users the best of both worlds: trading depth, self-custody, and composability. A standout feature of 1DEX is its decentralized perpetual exchange services. The platform enables perpetual futures trading directly on the Vaulta blockchain without gas fees. This approach lowers entry barriers for participants while significantly improving transaction speed and efficiency. Unlike typical decentralized exchanges (DEXs) with off-chain order books, 1DEX features a fully on-chain order book. This design enhances transparency and security as all transactions can be verified on the blockchain. 1DEX offers several key advantages: - **No gas fees**: 1DEX eliminates transaction",https://1dex.com/,https://coin-images.coingecko.com/markets/images/22077/small/ha3ncb.png?1756367748,False,6,139,244.017394819717,
bitazza,Bitazza,CEX,True,2021,Thailand,Bitazza is ASEAN's locally-based digital asset platform.,https://trade.bitazza.com/gl/exchange/,https://coin-images.coingecko.com/markets/images/837/small/btzlogo200x200_darkgreen.png?1706864859,False,6,141,230.31757896289798,
ref_finance,Rhea Finance,CEX,True,2021,,,https://dex.rhea.finance/#near|token.v2.ref-finance.near,https://coin-images.coingecko.com/markets/images/697/small/rhea_finance.jpg?1752558892,False,6,142,229.49031371415663,
kinesis_money,Kinesis Money,CEX,True,2018,Cayman Islands,"Kinesis is a global cryptocurrency exchange and utility platform that offers native real-world assets, sustainable yields, and the native stablecoin USD1, the third-largest USD-backed stablecoin by market capitalisation. Through redistributing a 57.5% share of global transaction fee revenue back to users, Kinesis offers a monthly yield on its native real-world assets - gold (KAU) and silver (KAG) - with no requirement to stake or lock up assets. See our bi-annual physical audits. As all yields are derived from fee-generated revenue, Kinesis is the birthplace of sustainable yields. The Kinesis platform offers USD1: a 1:1 USD-backed stablecoin with $12B in liquidity and attestations of reserves published monthly. Additionally, Kinesis makes native real-world assets - and cryptocurrency - globally accessible for everyday payments via the Kinesis card program.",https://kinesis.money/,https://coin-images.coingecko.com/markets/images/1122/small/kinesis.jpg?1742818288,False,6,143,225.982865463972,
itbit,itBit,CEX,True,2013,United States,,https://www.itbit.com/,https://coin-images.coingecko.com/markets/images/26/small/itbit.png?1706864262,False,6,144,200.61976713419457,
bittime,Bittime,CEX,True,2022,Indonesia,Bittime is an Indonesian local exchange that is regulated by BAPPEBTI,https://www.bittime.com/,https://coin-images.coingecko.com/markets/images/1296/small/1024.png?1706865289,False,6,151,175.17690966777798,
xbo_com,XBO.com,CEX,True,2022,Isle of Man,"XBO.com is a crypto exchange platform that provides a range of trading and financial services to both retail and institutional users. The platform is designed to offer both simple and secure access to digital assets, integrating advanced compliance measures and multiple trading products. Core Features and Products Crypto Exchange: Supports instant swaps between fiat and crypto, crypto-to-crypto, and crypto-to-fiat transactions. Users can receive up to 1% cashback depending on their loyalty tier. Spot Trading: Offers market and limit orders for trading various cryptocurrency pairs at real-time prices. Futures Trading: Allows users to trade cryptocurrency future contracts with leverage up to 100x. Over 100 assets are supported in the futures trading segment. Earn Program: Provides options to earn up to 15% APR on supported cryptocurrencies and stablecoins. Users can choose flexible or fixed terms. XBO Crad : Enables users to spend crypto using virtual card integrated to Apple pay and Google pay. Loyalty Program The platform offers a tiered loyalty program with benefits that may include cashback, reduced fees, and other account-related advantages. Corporate Services: Includes features such as competitive rates and fees, high liquidity, high-grade security standards, and corporate API integration. CryptoPayX: Enables businesses to accept crypto payments with options for instant settlements in Fiat or Stablecoins. The service includes a fixed rate feature to mitigate volatility , refund, top-up for partial transactions , and payouts. Supported Cryptocurrencies XBO.com supports trading and services for over 100 cryptocurrencies, including BTC, ETH, SOL, BNB, USDT, USDC, XRP, TON, DOGE, ADA, TRX, and AVAX. Fees Deposits: Crypto deposits are free. Fiat deposit fees vary depending on payment method and can be reviewed on the dedicated fees page. Withdrawals: Fees are determined by the cryptocurrency and network chosen. Fiat withdrawal fees depend on currency and method, with detailed rates available on the platform’s fees page. Security and Compliance XBO.com operates under regulatory frameworks in the European Union and Globally. The platform complies with AML, CTF, GDPR, and DPA requirements. Security infrastructure includes bank-grade measures, and partnerships with providers such as Fireblocks, Ledger, and Elliptic. The platform is hosted on AWS and protected by Cloudflare. Certified compliance includes CCSS Level 3, PCI DSS, and SOC 2 Type I & II.",https://www.xbo.com/,https://coin-images.coingecko.com/markets/images/21997/small/xbo.com.png?1752632853,False,6,154,156.08006687360367,
mercado_bitcoin,Mercado Bitcoin,CEX,True,2013,Brazil,,https://www.mercadobitcoin.com.br/,https://coin-images.coingecko.com/markets/images/34/small/logo_MB_hexagono.png?1706864267,False,6,155,154.7627515532701,
huobi_japan,BitTrade,CEX,True,2016,Japan,,https://www.bittrade.co.jp/,https://coin-images.coingecko.com/markets/images/431/small/bit_trade_logo_.png?1758267450,False,6,158,136.1114335650721,
emirex,Emirex,CEX,True,2014,United Arab Emirates,"Emirex is a groundbreaking platform that unites an exchange and a marketplace, providing users with the opportunity to exchange various stores of value for digital assets. Our mission is to harness the potential of digital assets and contribute to a world with greater economic freedom through open, fair, and censorship-resistant networks that serve humanity better. Established in Estonia, Emirex has expanded its reach and now offers a professional trading platform that caters to the needs of investors and issuers of digital assets in the Middle East, Africa, Asia, and Europe. Our goal is to facilitate exposure to Middle Eastern wealth and enable the free movement of value around the world, ultimately promoting social welfare. As a European licensed platform, Emirex is uniquely positioned to bridge the gap between East and West. With operations anchored in Estonia and a wider presence in the Czech Republic and Lithuania, we ensure a tailored and localized service for our diverse users. Emirex.ee vs. Emirex.com Emirex operates through two primary domains to cater to the distinct regulatory requirements and preferences of our global user base: 1. Emirex.ee: Rooted in Estonia, this platform stands as a testament to our origins, offering a secure and compliant trading environment under Estonia's, Czech, and Canada's regulatory frameworks. 2. Emirex.com: Our expansive platform, regulated by the authorities of the Czech Republic and Lithuania, is designed to meet the diverse standards and requirements of these jurisdictions. For clarity, any websites or platforms bearing the ""Emirex"" name or branding outside of these two domains are not affiliated with or endorsed by Emirex. We prioritize the trust and safety of our community and always encourage users to verify domain names for authenticity. Emirex's journey is one of continuous evolution. We pride ourselves on staying abreast of the latest industry developments, ensuring full regulatory compliance, and nurturing an ambitious roadmap for the future. Our team at Emirex is unwaveringly dedicated to proactive engagement with the broader community of traders, investors, issuers, and partners. We firmly believe that our platform's growth and success hinge on the active participation of our diverse ecosystem members. By fostering collaboration, innovation, and transparency, together, we can reshape the digital economy's landscape. Join Emirex as we lead the way in connecting East and West, driven by the transformative power of digital assets and pioneering blockchain technology.",https://www.emirex.com/,https://coin-images.coingecko.com/markets/images/592/small/Emirex.png?1706864545,False,6,160,122.03761351784487,
independent_reserve,Independent Reserve,CEX,True,2013,Australia,,https://www.independentreserve.com/,https://coin-images.coingecko.com/markets/images/389/small/x_V5Jquo_400x400.png?1706864404,False,6,161,108.06599464573182,
osmosis,Osmosis,CEX,True,2021,,Osmosis is an automated market maker (AMM) protocol built for liquidity providers. It is built based on the Cosmos SDK and is the first dex for IBC tokens.,https://app.osmosis.zone/,https://coin-images.coingecko.com/markets/images/684/small/osmosis-dex.jpeg?1706864630,False,6,164,108.28929484027749,
balancer,Balancer V2,CEX,True,2020,,"Balancer is a non-custodial portfolio manager, liquidity provider, and price sensor protocol. Balancer V2 offers a generalized protocol for automated market makers.",https://balancer.fi/,https://coin-images.coingecko.com/markets/images/673/small/balancer-v2.png?1706864616,False,6,167,98.39938348676121,
coin_metro,Coinmetro,CEX,True,2018,Estonia,,https://coinmetro.com/,https://coin-images.coingecko.com/markets/images/386/small/Coinmetro_Exchange_Logo_%282%29.png?1706864399,False,6,173,62.816779634742836,
figure_markets,Figure Markets,CEX,True,2018,United States,,https://www.figuremarkets.com/,https://coin-images.coingecko.com/markets/images/11925/small/Frame_1.png?1743770494,False,6,174,60.372945175979424,
maverick-protocol-v2-base,Maverick Protocol V2 (Base),CEX,True,2021,Singapore,"Maverick Protocol is DeFi’s Liquidity Operating System, offering one-stop liquidity solutions for token projects, liquidity providers, and blockchain ecosystems to bootstrap efficient markets with optimized liquidity and reduced budget spending.",https://app.mav.xyz/?chain=8453,https://coin-images.coingecko.com/markets/images/11774/small/mav-symbol-color%283%29.png?1732251478,False,6,179,51.683883950643015,
ruji-trade,RUJI Trade,CEX,True,2025,British Virgin Islands,"A 100% on-chain orderbook exchange (including order matching logic), offering decentralized and permissionless trading. Support native assets from all chains connected to THORChain, including native Bitcoin.",https://rujira.network/trade/,https://coin-images.coingecko.com/markets/images/22036/small/ruji-logo_%28200x200%29.png?1754957338,False,6,180,50.916837187523605,
metalx,Metal X,CEX,True,2023,United States,Advanced Decentralized Trading Exchange Powered by XPR Network,https://metalx.com,https://coin-images.coingecko.com/markets/images/1309/small/logo.png?1706865302,False,6,185,36.66756158099481,
minswap,Minswap,CEX,True,2022,,,https://minswap.org/,https://coin-images.coingecko.com/markets/images/983/small/Logo_200_%281%29.png?1744183470,False,6,204,20.276314710318974,
cube,Cube,CEX,True,2023,Australia,"Cube.Exchange aims to solve the problem of founder risk by creating a unique hybrid market structure that takes advantage of the benefits of both traditional exchanges and the efficiencies offered by embracing certain elements of Web3 technology. This is designed to ensure that assets remain under the ownership of users and are never subject to co-mingling, re-hypothecation, misappropriation, or other illicit use by exchange founders or team members. The exchange has paired a number of innovations including an off-chain sequencer with an industry-leading lightning-fast matching engine, on-chain settlement, and a unique multi-party computation (MPC) wallet to ensure that only those parties authorised by a user have access to their funds. This market structure is an industry first and has been built from the ground-up to realise the true promise of efficient, trustless asset trading and ownership. Your keys, your trades, your assets - even in the event of a bankruptcy or insolvency.",https://www.cube.exchange/,https://coin-images.coingecko.com/markets/images/1519/small/Cube_Wordmark_Vertical_White_With_Black_BG_%282%29.png?1713153820,False,6,207,19.43931770958061,
gate_us,Gate US,CEX,True,2020,United States,"Gate US is a regulated cryptocurrency exchange serving U.S. customers with secure, compliant, and user-friendly access to digital asset trading. We support a broad range of cryptocurrencies and provide advanced trading features for both retail and institutional users.",https://www.gate.com/en-us,https://coin-images.coingecko.com/markets/images/22092/small/Gate-US.png?1757391927,False,6,209,18.021583340519133,
cryptal,Cryptal,CEX,True,2020,Georgia,"Centralized Cryptocurrency exchange, providing Spot, fast exchange and OTC desk services supporting 27 CryptoCurrencies",https://cryptal.com/en,https://coin-images.coingecko.com/markets/images/1352/small/photo_2023-12-22_16.16.29.jpeg?1706865379,False,6,212,13.251324548275386,
zaif,Zaif,CEX,True,2015,Japan,,https://zaif.jp/,https://coin-images.coingecko.com/markets/images/99/small/zaif.png?1706864286,,6,216,8.060568537674897,
young-platform,Young Platform,CEX,True,2019,Italy,"Young Platform is Italy's leading cryptocurrency exchange, founded in 2018 with the core mission of making crypto accessible and easy for everyone. It is a comprehensive ecosystem designed to guide users through their entire financial journey, starting with education through its Young Platform Step ""Learn-to-Earn"" app and its extensive Academy. The platform caters to all levels of experience, offering both a user-friendly exchange for beginners and the Young Platform Pro for advanced traders. The company's vision extends to becoming a fully-fledged digital bank, with a clear roadmap that includes a payment account, a debit card, and the integration of perpetual futures and stocks. The solidity of this vision is underscored by the support of major institutional partners, such as Azimut and Banca Sella, who have invested in the company's equity, validating its long-term strategy.",https://youngplatform.com/,https://coin-images.coingecko.com/markets/images/22037/small/Young_%28YNG%29.png?1754961503,False,6,218,5.6390305717049625,
inx_one,INX One,CEX,True,2020,United States,,https://www.inx.co/,https://coin-images.coingecko.com/markets/images/1076/small/inx_one.jpeg?1706865100,False,6,219,4.9826951621120115,
delta_spot,Delta Exchange,CEX,True,2018,Jamaica,,https://www.delta.exchange/app/spot/trade/,https://coin-images.coingecko.com/markets/images/642/small/delta_spot.jpg?1706864589,False,6,220,4.318235376720055,
invariant_eclipse,Invariant (Eclipse),CEX,True,2021,Poland,The multichain AMM DEX with concentrated liquidity build on SVM,https://eclipse.invariant.app,https://coin-images.coingecko.com/markets/images/11794/small/Invariant_pfp.png?1734084498,False,6,221,2.360174437275665,
klever_exchange,Bitcoin.me,CEX,True,2021,,,https://bitcoin.me,https://coin-images.coingecko.com/markets/images/984/small/BitcoinMe%283%29.png?1706864973,False,6,227,0.1743872207578484,
dexie,dexie,CEX,True,2022,European Union,Aggregator and DEX for Chia Offers,https://dexie.space,https://coin-images.coingecko.com/markets/images/11742/small/dexie.png?1729672245,False,5,229,0.0275629567764005,
poloniex,Poloniex,CEX,True,2014,Seychelles,"Poloniex was founded in January 2014 as a global cryptocurrency exchange. It provides spot trading, futures trading, staking, and various services to users in nearly 100 countries and regions with various languages available. In 2022, Poloniex launched a brand new trading system to provide global retail and professional users with higher speed, as well as better stability and usability.",https://poloniex.com/,https://coin-images.coingecko.com/markets/images/37/small/poloniex.png?1706864269,False,5,230,13295.193103077596,
websea,Websea,CEX,True,2023,British Virgin Islands,"Websea is a Web3 digital asset world for global youth. The platform boasts a dual-account security system, intelligent copy-trading, and other innovative services, enabling more young individuals to access the Web 3.0 world conveniently, quickly, and securely. Furthermore, through the tokenomics design of the platform's native token WBS based on Web3 attributes, more young people can reap substantial rewards and value returns while participating in Websea's social, entertainment, and gaming ecosystem.",https://www.websea.com/en,https://coin-images.coingecko.com/markets/images/1365/small/websea-logo-png.png?1706865385,False,5,231,8847.1012287782,
bit2me,Bit2Me,CEX,True,2014,Spain,,https://bit2me.com/,https://coin-images.coingecko.com/markets/images/1137/small/bit2me.png?1706865155,False,5,234,5439.779713623034,
curve_ethereum,Curve (Ethereum),CEX,True,2020,,,https://www.curve.finance/dex/ethereum/pools/,https://coin-images.coingecko.com/markets/images/538/small/Curve.png?1706864506,False,5,238,2865.99565655766,
paribu,Paribu,CEX,True,2017,Turkey,,https://www.paribu.com/,https://coin-images.coingecko.com/markets/images/136/small/paribu.jpg?1706864307,False,5,240,2063.5925733241506,
coinone,Coinone,CEX,True,2016,South Korea,,https://coinone.co.kr/,https://coin-images.coingecko.com/markets/images/20/small/coinone_circle_500x500.png?1706864256,False,5,241,1449.3577888799418,
bilaxy,Bilaxy,CEX,True,2018,Seychelles,,https://bilaxy.com/,https://coin-images.coingecko.com/markets/images/193/small/bilaxy.png?1706864324,False,5,242,1021.9366687959642,
raydium2,Raydium,CEX,True,2021,,,https://raydium.io/swap/,https://coin-images.coingecko.com/markets/images/649/small/raydium.jpeg?1706864594,False,5,243,904.3496390659453,
koinpark,Koinpark,CEX,True,2023,India,"Koinpark Founded in 2023 - Global Bitcoin & Cryptocurrency Exchange that assists traders to buy, Sell & Trade Bitcoin (BTC), Ethereum (ETH), Tether (USDT), Ripple (XRP), and more cryptocurrencies. Our mission has always been to improve the trading experience for all crypto fans worldwide using a methodology that is more simple and more secure. We are dedicated to creating a highly safe, stable, and effective cryptocurrency exchange for users everywhere, and we do this with the help of our unique trade matching algorithm and first-rate user experience.",https://www.koinpark.com/,https://coin-images.coingecko.com/markets/images/1550/small/koinpark_symbol_1.png?1740754303,False,5,249,423.32851611511137,
tokpie,Tokpie,CEX,True,2018,Hong Kong,,https://tokpie.io/,https://coin-images.coingecko.com/markets/images/436/small/logo_circle_100x100.png?1706864435,False,5,251,249.86048573391304,
toko_crypto,TokoCrypto,CEX,True,2017,Indonesia,"Founded in June 2017, Tokocrypto was born from a crypto fan group with strong confidence in the examples and benefits that blockchain technology can offer to the public. Tokocrypto aims to be Southeast Asia's leading exchange for digital assets by providing customers with an easy, simple, instant, and secure platform to transact with confidence. Furthermore, Tokocryoto aims to be a community center for members of the crypto world to gather together, allowing for the sharing of technical knowledge and expertise and championing new ideas. Teamwork We help each other to solve the problem. We work together to realize our big dreams. We value the contribution of each member. We communicate freely and openly. Innovation We accept changes and use data to make decisions. We strive to innovate helping users to simplify the process. We always try to build something better than before. Customer-oriented We focus on solving customer problems. We focus on open communication with our customers. We build products that everyone will be easy to use. Passion We love what we do. Contact us Getting what is needed? Let's greet us! support@tokocrypto.com hello@tokocrypto.com Join us What are you waiting for? Start your crypto investment now with Tokocrypto. Register NOW! More information about Tokocrypto, please visit www.tokocrypto.com and news.tokocrypto.com for the latest news in the crypto world.",https://tokocrypto.com,https://coin-images.coingecko.com/markets/images/501/small/toko.png?1706864476,False,5,252,225.92671970262933,
kanga,Kanga,CEX,True,2018,Belize,,https://kanga.exchange/,https://coin-images.coingecko.com/markets/images/852/small/KaNGa_logo.png?1706864870,False,5,254,205.31962426771904,
btcmarkets,BTCMarkets,CEX,True,2013,Australia,,https://www.btcmarkets.net/,https://coin-images.coingecko.com/markets/images/237/small/BTCMarkets_logo2.png?1706864340,False,5,260,61.72223072530861,
dodo,DODO (Ethereum),CEX,True,2020,,,https://app.dodoex.io/,https://coin-images.coingecko.com/markets/images/588/small/dodoex.png?1706864541,False,5,261,57.77080667546897,
native-base,Native (Base),CEX,True,2023,Singapore,Native is an on-chain platform to build token liquidity that is openly accessible and cost effective.,https://native.org,https://coin-images.coingecko.com/markets/images/22030/small/image_%281%29.png?1754637990,False,5,270,37.64934964543544,
sologenic,Sologenic,CEX,True,2018,,,https://sologenic.org/,https://coin-images.coingecko.com/markets/images/1146/small/sologenic.png?1706865163,False,5,273,28.207826253799123,
coinjar,CoinJar Exchange,CEX,True,2013,United Kingdom,"CoinJar is the simplest way to buy, sell and spend cryptocurrency. Founded in 2013, our mission is to create best-in-class apps and products that make cryptocurrencies such as Bitcoin and Ethereum accessible and easy-to-use for everyone, every day. CoinJar has processed billions of dollars in transactions and is used by hundreds of thousands cryptocurrency traders and investors. CoinJar is one of the first crypto exchanges in the world to be officially registered with the UK’s Financial Conduct Authority (FCA). CoinJar is also an official partner with the Premier League’s Brentford FC and Australia’s oldest football club (and 2021 champions), the Melbourne Demons. CoinJar's highly rated iOS and Android apps allow users to trade cryptocurrencies on the go, while CoinJar Exchange and CoinJar OTC Trading Desk cater for professional traders, as well as individuals and institutions looking to make larger transactions. CoinJar provides free and almost instant deposits and withdrawals using Faster Payments Services in the UK and Osko / PayID / NPP in Australia, allowing new customers to start trading in minutes across AUD, GBP and 30 cryptocurrencies. You can also buy crypto instantly using a Visa or Mastercard. CoinJar’s fees start at 0% for market orders on exchange.coinjar.com and go up to 2% for credit and debit card purchases – one of the lowest rates worldwide. CoinJar Card Mastercard is a fully-featured Mastercard – with both Apple Pay and Google Pay integration – that lets customers make purchases by converting their cryptocurrencies into AUD or GBP, everywhere Mastercard is accepted. Designed for ASX and FTSE listed companies, CoinJar Clear is a white-label cryptocurrency solution used by stock trading, cashback, buy now pay later and other financial services companies.",https://www.coinjar.com/,https://coin-images.coingecko.com/markets/images/176/small/Logomark_2022200h_thumb.png?1706864322,False,5,274,25.805503543610186,
native-arbitrum,Native (Arbitrum),CEX,True,2023,Singapore,Native is an on-chain platform to build token liquidity that is openly accessible and cost effective.,https://native.org,https://coin-images.coingecko.com/markets/images/22031/small/image_%281%29.png?1754638100,False,5,278,21.165472430089213,
btcbox,BTCBOX,CEX,True,2014,Japan,,https://www.btcbox.co.jp/,https://coin-images.coingecko.com/markets/images/154/small/btcbox.jpg?1706864316,False,5,280,19.78872259447663,
bitexen,Bitexen,CEX,True,2018,Turkey,,https://www.bitexen.com/,https://coin-images.coingecko.com/markets/images/693/small/Bitexen_Logo_Short.png?1706864642,False,5,288,11.383467322905801,
quickswap_v3_x_layer,Quickswap V3 (X Layer),CEX,True,2024,,,https://quickswap.exchange/#/swap?,https://coin-images.coingecko.com/markets/images/1616/small/QS.jpeg?1717171164,False,4,293,9.86601784261971,
ston_fi,STON.fi,CEX,True,2023,,,https://ston.fi/,https://coin-images.coingecko.com/markets/images/1216/small/ston.jpeg?1706865224,False,5,294,9.867004666880037,
maverick-protocol-v2-arbitrum,Maverick Protocol V2 (Arbitrum),CEX,True,2021,Singapore,"Maverick Protocol is DeFi’s Liquidity Operating System, offering one-stop liquidity solutions for token projects, liquidity providers, and blockchain ecosystems to bootstrap efficient markets with optimized liquidity and reduced budget spending.",https://app.mav.xyz/?chain=42161,https://coin-images.coingecko.com/markets/images/11771/small/mav-symbol-color%283%29.png?1732251359,False,5,305,7.674496921441436,
tiktokfun,TikTokFun,CEX,True,,,,https://app.tiktokfun.net/swap/,https://coin-images.coingecko.com/markets/images/21971/small/tiktokfun.jpg?1749782510,False,5,315,6.343516667444153,
inex,INEX,CEX,True,2022,South Korea,"INEX is a newly launched cryptocurrency exchange in South Korea. After a two-year hiatus, it successfully completed its registration as a Virtual Asset Service Provider (VASP) on October 15, 2024, and officially launched on December X, 2024. The platform offers a secure trading environment with an Anti-Money Laundering (AML) system, preliminary certification for Information Security Management System (ISMS), and integration with a travel rule solution.",https://www.inexcoin.com/,https://coin-images.coingecko.com/markets/images/11909/small/INEX-LogoIcon-200x200.png?1742316013,False,5,319,6.159812774159925,
tinyman,Tinyman,CEX,True,2021,,,https://app.tinyman.org/,https://coin-images.coingecko.com/markets/images/952/small/tinyman.jpeg?1706864945,False,5,321,5.938751877135481,
saros,Saros AMM,CEX,True,2021,,Saros DEX is a Unified Suite of DeFi Products on Solana established in 2021,https://dex.saros.xyz/,https://coin-images.coingecko.com/markets/images/861/small/saros.png?1754059184,False,5,328,4.730775309314521,
coinzoom,Coinzoom,CEX,True,2020,United States,"CoinZoom is a new US regulated cryptocurrency exchange that allows users to buy, sell, and spend their crypto with the CoinZoom Visa card.",https://www.coinzoom.com/,https://coin-images.coingecko.com/markets/images/656/small/Up7Yiexp_400x400.png?1706864601,False,5,338,3.043208763223489,
tdax,Orbix,CEX,True,2017,Thailand,,https://www.orbixtrade.com/en,https://coin-images.coingecko.com/markets/images/231/small/orbix.jpeg?1706864337,False,5,343,2.547024031994023,
squadswap-v2-bsc,SquadSwap Dynamo (BSC),CEX,True,,,,https://squadswap.com/swap,https://coin-images.coingecko.com/markets/images/11938/small/squadswap.jpeg?1745392610,False,5,353,2.245535481981342,
astroport_v2,Astroport (Terra),CEX,True,2024,,,https://app.astroport.fi,https://coin-images.coingecko.com/markets/images/1081/small/astroport.jpeg?1706865103,False,5,355,2.1966391775051584,
hata,Hata,CEX,True,2023,Malaysia,"Hata is a dual-licensed digital asset exchange established in 2023. The exchange operates two platforms - Hata Malaysia and Hata Global. On Hata Malaysia, users are able to trade crypto using MYR through a licensed platform. On the other hand, Hata Global welcomes worldwide users where the exchange supports USD/crypto pairs.",https://hata.io/home,https://coin-images.coingecko.com/markets/images/11861/small/HATA_blue_logo_-_200x200.png?1739177538,False,5,366,1.8752909677306895,
omni-exchange-v3-bsc,Omni Exchange V3 (BSC),CEX,True,,,,https://omni.exchange/swap,https://coin-images.coingecko.com/markets/images/22022/small/omni-exchange.jpeg?1754537660,False,5,373,1.7160180004809553,
bancor,Bancor (V2),CEX,True,2017,,,https://www.bancor.network,https://coin-images.coingecko.com/markets/images/108/small/Bancor_Token.png?1710479364,False,5,375,1.6862232505689514,
oceanex,Oceanex,CEX,True,2018,Cayman Islands,,https://oceanex.pro,https://coin-images.coingecko.com/markets/images/341/small/Oceanex.png?1706864383,False,5,391,1.1093352154528846,
balanced_network,Balanced,CEX,True,2022,,,https://balanced.network/,https://coin-images.coingecko.com/markets/images/712/small/balanced.png?1706864667,False,5,396,1.5278924478983702,
curve-bsc,Curve (BSC),CEX,True,2021,,,https://www.curve.finance/dex/bsc/pools/,https://coin-images.coingecko.com/markets/images/1551/small/curve-dao-token-crv-logo.png?1713152923,False,5,438,0.3650067836773482,
alexgo,ALEX,CEX,True,2022,Panama,,https://www.alexlab.co/,https://coin-images.coingecko.com/markets/images/951/small/alexgo.png?1706864944,False,5,447,0.2878422180886159,
